x,t,L_fusion,die_temp_l,die_temp_r,temp
0.009845311967656017,6.234493950381875,393928.6581690889,825.5902702827007,832.0803342759609,833.2365906029854
0.01466980329249054,0.8615526156499982,406644.2388135474,739.483968373388,973.8657867908478,966.6190078126014
0.001105616013519466,5.0997521271929145,385773.4278468881,996.7866272851825,714.938602913171,973.8458942471573
0.0006000890163704752,3.0395577140152454,408629.28788485005,854.3890526145697,934.0595842991024,857.5989583060963
0.013285689004696906,5.527974108234048,387759.38032642007,702.4893112666905,655.4624045174569,661.2215607232048
0.010365033438429237,1.3579474883154035,401691.73528701067,1012.8330703917891,818.1724094133824,880.825422281787
0.005179679989814758,4.065053879283369,392746.42409132794,761.9399300497025,872.3498863074929,801.1655773126862
0.005791882420890033,0.27011507097631693,389431.50728526525,769.9412577226758,865.8800118416548,851.2135067156354
0.008106713430024684,4.7274416564032435,404336.924555758,927.943817358464,722.01501050964,820.2163750666992
0.012656549764797092,2.389233484864235,396282.5600555632,636.8321383465081,674.7193872369826,669.4720692852482
0.002842387743294239,6.627856930717826,399261.9254525285,894.4349390175194,1017.3790425807238,917.0165090597202
0.003204551297239959,0.03331333678215742,405148.2449849602,988.3865967299789,743.1845807563514,1013.4788473786344
0.013019541227258742,4.490002521313727,390244.84625612386,735.0910255778581,843.2075906638056,829.9899587040558
0.008227090006694197,2.6172731276601553,398392.18148519285,826.7832711152732,989.6022396627814,910.7082020222869
0.005913262143731117,6.855258911848068,395411.1842138227,678.8873489573598,703.9990303944796,688.6246042846122
0.00552708066534251,2.843557382002473,386696.14644935355,661.2770128529519,633.5907760448754,651.8767853724374
0.010713490904308854,5.331763569265604,407567.33333263546,921.2822657171637,957.6315097510815,947.2460114556494
0.013391531584784388,1.5721026500687003,393727.94910091907,797.5454889424145,900.8287352323532,890.9145525601372
0.0007067058607935906,4.278998677618802,402672.36763900146,951.5442507714033,787.9932497628033,944.9700504956344
0.0012261088192462922,2.0188806299120188,391799.6754341293,886.0154108330607,854.1505940351635,884.4889483127939
0.014791066786274313,6.475993696600199,400746.0891467985,632.4195910058916,735.3600555937737,733.2592364347246
0.010207359292544424,0.6379974922165275,387937.5150283333,929.1563127655536,686.6615133266896,835.523349528528
0.004143556687049568,4.876407210715115,408806.3413933385,781.5608378406614,1003.8463151548058,844.1975422499264
0.0072675073519349095,1.2882035402581096,400178.82121223956,763.9367592334747,946.1283957213163,831.2076450063452
0.008703892333433032,3.7768336618319154,397199.8319095932,1023.6416778899729,641.7560694552958,806.6860625660248
0.011649263785220682,3.106591736897826,404142.0383303426,694.8870118055493,805.8658652938902,781.0829007487479
0.0027144700242206455,5.813911646604538,389236.26913223416,849.1859153937548,886.2188792973757,856.1438963541317
0.0019487286591902374,3.4551830999553204,401397.562849056,808.8978890702128,710.9252976160496,797.1265963630312
0.011821742984466255,5.9984439779073,392452.47901584953,965.3990388475358,982.6650303695351,979.1413586303298
0.009117380529642104,0.8985128970816731,408155.0421444699,647.1232484001666,823.2623292598873,764.0144658748318
0.006744155427441001,3.660583726130426,387284.5433014445,909.4308038707823,763.1282842438668,848.7002099434925
0.00431554822716862,0.6722419420257211,396733.3788426127,840.5696284770966,769.494761172682,867.523241348384
0.009442106480710208,5.184092576615512,399713.6084657628,690.3715167380869,919.3162817507982,835.0624888377484
0.014267287887632846,1.9164071902632713,389702.8896335978,976.604338446632,963.5114925354719,964.0458584928954
0.0016400248836725949,6.2094610165804625,404607.07875578664,720.8062724303454,627.7092353440821,711.306732602231
0.00018269634805619716,1.496948734857142,390896.1379973218,706.3570514228195,1022.9876672569662,711.629502672614
0.013805678263306618,4.039779002778232,405801.23052774,862.9582545626909,667.5154630374163,683.6769538319222
0.010885255294851959,2.8504355773329735,394759.70300389454,749.6630123071373,729.2251854669303,735.5046428612515
0.004762055003084242,5.612075848504901,397739.39171936363,1011.8703158572316,860.2776379231364,962.3706659197514
0.006326977489516139,2.2002161256968975,407100.6983045954,942.9970765393227,879.5349872112274,915.7991169514171
0.00770351093262434,6.7116362024098635,386231.11566393636,792.8991036955267,812.5450591929257,802.9234273725402
0.01225403047632426,0.40922432858496904,403138.80617930554,874.1748391278088,661.0459551401436,777.3003543215733
0.0033767998823896047,4.701847544871271,394193.17148742266,618.2768266648054,926.8306837975979,687.5032999729794
0.0034542685048654675,1.5932279797270894,402064.9606539868,861.3474847003818,840.0422466639429,865.829308457861
0.012330370782874524,4.355245403014123,393118.4204215184,707.9494676552713,747.8776847850531,740.5570870355477
0.00751001039519906,2.7553143613040447,407510.93286741525,1007.0759965199977,700.5820737313479,855.528352085735
0.006132294991984963,5.298628645017743,386641.889002081,754.4780313130468,991.5412896219641,850.7142898172705
0.004809986692853272,2.530745767056942,395910.1537798997,788.1169292330742,959.4468061625957,834.9350121685272
0.010932537890039383,6.823852999135852,398888.9284253586,947.8242404200137,630.0500658340752,714.3913677559727
0.013641234543174504,0.056167677976191044,390549.4074888993,616.6546939406544,792.7600585110486,773.1152045572023
1.7549889162182807e-05,4.567964906804264,405455.0530103501,875.7558924984187,897.737095952034,875.7558924984187
0.0014465292636305094,3.1350202783942223,388576.46304834634,963.8066959287971,733.2709569018334,941.2636682688785
0.014072599578648806,5.896607143804431,403480.0991795026,810.5086344946176,857.9179902467877,855.4724738550526
0.009519576444290578,1.2072637835517526,397102.6664807461,904.6157115511596,999.7034549806267,964.6576653300668
0.004391886298544705,3.7501474572345614,400083.8101739064,651.9175921753049,689.075831649825,662.6020209357216
0.006579710366204381,0.5587466927245259,409252.90048797615,685.5443284194916,644.2972693778574,836.0886564818564
0.008952236305922269,4.851423314772546,388381.8628696259,845.3518762532622,942.1124171465635,902.5887648717822
0.01186966975685209,2.0490114800632,401009.8967885133,719.2252434976399,889.9094427376986,853.7127020742082
0.0019960170658305286,6.560378151014447,392065.71849589236,978.22639785707,803.6999338306487,953.3008930340708
0.0026369834085926414,1.8918238636106253,404505.50361438654,630.8393692877144,985.6566697452217,692.2936905407634
0.011572941248305142,6.1297562420368195,389600.64848628826,887.638277458027,706.4588795881718,747.2553655506679
0.008897432321682571,0.7570269135758281,399058.21778071113,776.7328423075378,766.3684082310647,849.4735366412312
0.007462150622159242,5.213769503869116,396078.67548703216,933.9377533271909,821.5468372497708,879.1295066930886
0.0040955855464562775,0.9816089114174247,387544.02652485296,1018.8273927848786,917.6776225119829,992.0150050022958
0.010160115924663841,3.6885583447292447,408413.7584304437,768.7319102231413,772.8117179311812,771.7017691972659
0.014955528499558567,3.428897464647889,392903.3568425104,847.5927652604878,623.115935716778,623.115935716778
0.0013912375085055827,5.9170502461493015,401849.23177985474,696.4969500154257,966.3762503117323,723.9966609710949
0.00090024808421731,0.37741784658282995,394144.0068174619,733.4681345149875,669.7811989020556,758.7362376830765
0.013586173513904213,4.615774159319699,403088.96413086914,989.9668917618692,1018.9965175930411,1016.0343108755565
0.010636010100133717,2.2777779940515757,385616.4785699453,674.1059328336269,864.5940072182566,810.331960482981
0.0054507532110437745,6.734944466501474,406486.7599126417,831.6111933346838,726.583985639736,793.03051640954
0.006077718045562505,2.926281785592437,398051.2740416452,916.4871880412102,809.830154646188,876.7767576270201
0.008392223613336683,5.633655101060867,395070.8297613077,666.0912735201418,883.7776517868042,786.0379198793329
0.012971567851491271,1.4634132413193583,406292.8733180277,949.9342392478138,922.9632876813412,926.8162557390633
0.0031573092704638836,3.9519899571314454,391388.5605191812,799.1386635135859,663.4354445524514,771.5236126550333
0.0030359026975929734,2.7296388894319534,397368.9565848559,700.9032366704196,904.9472403619438,741.9135261219843
0.01285121806897223,5.436374804005027,400347.4164412357,856.0060419235379,787.1577517967671,797.7845783434194
0.008029259000904858,1.676929228939116,389032.379410509,757.1185938455164,635.6586355250329,710.0676098002696
0.005715527697466314,4.164868283085525,403938.3354563266,1017.6211458444595,952.2429247293621,992.2704070445828
0.005344109516590833,0.13954635430127382,400530.5531176273,923.1354095693678,997.1248830109835,913.6436604424316
0.010530194314196705,4.377692460082471,391584.32785193436,774.7422615904361,693.3531182445586,718.3030331835314
0.013237742898054421,2.5047511644661427,408963.8199388515,892.8351539932191,755.0628528930247,776.458187127924
0.0005528206145390868,6.9617072734981775,388094.46537145413,638.435417227447,834.4148658961058,646.4345793537502
0.0010281602432951331,1.181027133949101,407782.8638532199,803.5378669947386,794.8819837998599,812.3292662477885
0.014593450804241001,3.888186930678785,386911.49989552796,958.3405213244259,893.9039438311011,895.2189760249088
0.010038822004571556,3.2181603498756886,402514.87221233547,654.4850372616202,938.0991423968226,844.3136961041214
0.003975123111158609,5.706523338332772,393571.0159943439,915.2879387419671,653.0964457523078,845.9742123793676
0.007113836235366762,2.1320434361696243,390075.70469970815,820.7893397286534,685.0875316746533,769.3381305718674
0.008549888622947036,6.3706134762614965,404979.66699250974,672.0957597903907,1008.5277038812637,864.2851761382246
0.011466181324794888,0.5324053699150681,395615.0684269611,995.1832750905305,849.1250149905682,890.4828625764231
0.002531283851712942,4.9897853611037135,398595.8902231883,741.0837778355926,737.2905305214226,740.4684648659193
0.002117337891831994,0.7852925127372146,386073.6198818777,880.1707362383604,971.9910699967295,890.7602581196286
0.011989991012960673,5.078613472171128,406943.76484262757,625.07036017254,615.918304277584,617.7890485585326
0.009315172224305569,1.8107128459960222,394408.7016526144,936.2023639027029,780.0281123351306,853.0662005904582
0.006941814799793064,6.322723593562841,403354.15927008726,786.9082957785577,912.081565791741,845.530708446986
0.004498444246128201,3.3481089156121016,406005.11438548565,743.6718179658055,828.7382553517818,770.0500717538175
0.00962536370381713,6.109912820160389,391099.84637992457,1005.075207632035,760.747277457267,850.5735537870042
0.014421001500450075,1.0101937456056476,397570.2498075552,713.1502107251436,712.0487229712307,719.6970312514935
0.0017938708188012242,3.5532943019643426,394591.1246560514,868.9537438657135,978.4339642524719,882.3594623233502
0.0003805984603241086,2.3065513651818037,399509.718388645,982.6233003567904,659.4284320157021,976.5853570746256
0.014003226323984564,6.599441714584827,396529.675613204,727.6228799019009,931.7687262687832,919.2468120276272
0.011053746063262223,0.29681460093706846,404776.20307565667,833.7479440309107,874.9659639690071,877.2332837985407
0.004930420601740479,4.808394790627062,389871.48450720124,684.3537217378616,813.8309179525822,726.6343936400199
0.00648058068472892,1.3829180067405105,392609.95720596984,641.1058642622083,717.7972725965083,688.3511069322795
0.007857468179427087,4.1442913534119725,401554.5128367841,902.6094905752689,868.6198430508375,884.6148107518534
0.012437044959515333,2.9551599342375994,387069.0069168806,815.7148951850832,1015.0144798308611,980.8694239003697
0.003559939535334706,5.497829880565405,407939.69420688227,971.4183841273189,678.6117100156844,899.9517819535802
0.003587689041160047,0.6177632212638855,392974.18411877006,783.3945149928331,991.3547161500901,803.1674094629186
0.012522813607938587,4.9104332979768515,401918.0397148244,940.0958112068474,699.1449867282063,738.8683341337539
0.007962008574977517,1.9713027263060212,387519.97816739604,621.7755437735468,748.04478735663,691.1361157536458
0.006526179704815149,6.482675942592323,408391.3413254544,883.8827573042363,841.4612801652402,866.0992727461684
0.005031295395456254,3.072592352516949,399128.6718946416,866.2599036470056,899.1528303362429,877.2594218902018
0.011095686298795045,5.834172620438039,396147.8508980479,716.2620360963047,792.9238130897284,772.58548898257
0.014005337851122021,1.2815479971468449,404481.8213114049,1002.5627951789647,628.6163268238306,657.3161527843092
0.00044073572382330895,3.8244382683187723,389577.85964054056,746.5646804776043,959.2635318078101,750.7848529644914
0.001839934755116701,2.582819794304669,406410.0949781947,681.0608618985862,691.3073567394167,682.8652375331055
0.014525091284886002,6.87592042889446,391504.13813274354,837.4619186017662,1002.286178721115,995.5586404690545
0.00971159726846963,0.02620384469628334,397887.30331566185,724.111055675894,855.6918598245829,838.5151684781313
0.00452574314083904,4.5380076710134745,394908.84283734486,986.5187011659145,730.6953384820372,908.7316897346873
0.0070024169795215125,1.551414430141449,385733.3384403493,968.9071462210268,801.1276145279408,896.0735466707234
0.009316833140328527,4.313425308093429,406602.6936296839,818.608929188922,887.6866603083909,862.5857702146541
0.01203239616472274,2.795525529421866,393980.3907733876,899.9168249033391,944.6917928941548,935.5540438086593
0.002217762074433267,5.338846358470619,402926.6168387141,644.2188611254096,646.5254953503609,644.5495264611202
0.002506742184050381,2.8980268454179168,390479.96269022115,1013.9275043737143,821.7178208660334,982.5905586294951
0.01138452888932079,5.605406966991723,405384.68063673936,760.4317867849022,767.7898045722395,765.9897270965762
0.00844123201444745,1.5171963442116976,395932.84382647835,852.0934360660613,706.2824402097613,809.058128293737
0.007065029377117752,4.005766253918409,398912.88580228575,704.397855848074,984.2282047402114,834.4033727354794
0.003877449003048241,0.41591991297900677,407441.8484369293,635.5241797026247,964.9448283202946,695.9521474995165
0.010001005134545266,4.654282979667187,386571.1619465612,895.3291883785278,622.9365882277489,712.1900007718757
0.014587215911597014,2.2342555774375796,402087.29459708557,771.6495962999761,774.2360223829746,774.6576459793181
0.0009648222941905259,6.691415295936167,393142.7395882085,925.8484068140388,917.8515631146729,925.358804138575
0.0005026333127170801,0.9056090246886015,400894.0462333616,911.3741583377123,724.3680504057556,908.2280677830873
0.013130452428013086,3.6125652119517326,391948.58781625517,657.9784849472344,862.0269741397351,837.0481832687205
0.010447161435149609,3.489623094908893,409415.5242756475,954.6457053069025,1021.2319848220795,1000.8484298353424
0.005320933987386525,5.977769122458994,388545.37869296037,806.8498884420842,672.366248825565,760.1935633282086
0.005650809304788709,1.9643990015611053,396987.18766635284,737.989155985415,666.023451462388,719.1632161972851
0.008024390246719122,6.202338186092675,399966.3134397939,997.8943188302219,925.2016630209982,959.322705543728
0.012812020755372942,0.6928900945931673,388738.7193599716,669.1825657058507,881.2077105976641,847.9502603274944
0.002939594727940857,5.14962587878108,403643.9881651662,823.2814206089824,807.6112624257803,820.2991155764003
0.0030526471976190803,2.160184902139008,397594.5831899531,931.051540216431,953.6799384187907,935.6695484474862
0.012926076371222735,6.398761487565935,394613.4386971593,779.2519011069089,635.84528231062,656.3321223511181
0.008364581032656132,0.4785221181809902,405934.3901731074,884.5205877535045,785.7386449817568,879.6905807377177
0.00599182799924165,4.935895564034581,391030.75342001393,633.5273421183228,904.7802111040801,744.2222424940015
0.005448749335482716,1.1426251903176308,394432.6675589662,692.778284130618,834.2511357553303,753.2296472529727
0.010575751047581433,3.849791584536433,403376.84647352435,850.8809337858111,753.6470940709114,784.3744659932046
0.01348517721053213,3.261796266771853,386003.26741025783,764.8443287797272,693.5364170372486,700.9670968243743
0.0008584148855879903,5.750152657739818,406874.30582824163,1022.3470363765955,998.5585975833237,1020.8906013484282
0.0013048968510702252,0.21564636379480362,387232.8987456858,828.4915470704436,650.5137953255326,852.8429031042836
0.014928350835107266,4.45379906706512,408101.94198908284,676.7919521592557,935.8675439935178,935.8675439935178
0.010114173833280801,2.444139034487307,392492.4746875651,987.0787220913917,896.4796355646104,926.0630178969668
0.0039913883898407216,6.901088546030223,401439.01412039995,735.985239809379,797.1080409083515,752.201560600634
0.00741986681241542,2.656950277276337,404939.738800982,795.2499075233936,739.513288512826,771.5139239078317
0.008796900934539735,5.363692737184465,390034.0940791648,953.4527113474905,851.6973587311804,893.2304189492073
0.011512231584638356,1.740965899080038,399392.59623843245,662.3714330885559,1006.299453470856,920.7863100560705
0.0026354444492608306,4.228898407891393,396413.82221491076,919.7741850744933,682.5081803649664,877.550306252025
0.0021047955192625522,1.3240149524062872,408941.0509950947,751.7591666802764,910.6601450126618,771.6994679206394
0.011918369242921471,4.085381492972374,388070.76885276474,1010.1627974770963,779.8571531567723,827.1124361058133
0.008976670880801976,3.032968836836517,400599.7370580677,705.4620796162635,617.34674484469,653.9573136896079
0.006661484031938016,5.575645589269698,391654.77912272327,864.265371626243,972.1675338130444,912.7112402422101
0.0043980137072503565,2.36887916829437,389009.9651486613,872.2671361267567,978.6133850552142,902.6476500687012
0.009583036350086331,6.661762763746083,403914.278569445,620.5731656588614,713.4800716489553,679.351074401295
0.01417039502877742,0.22241688705980778,397437.77873553336,944.504399606958,760.5734101682901,798.4467328165142
0.0014842389291152358,4.734003830701113,400418.22381550446,791.8039258848876,827.3138775862753,795.5024948077239
0.00010068969335407019,3.295934765599668,395452.7296642307,649.4313786830753,816.3979754690081,649.4313786830753
0.013664288674481212,6.057731916196644,398432.2713359725,907.534769969061,877.1818747650832,879.6596624890271
0.010982603514567018,1.0400440786033869,390191.65831874125,807.7909444086254,929.1837007831782,889.3092940233631
0.0049173847027122975,3.583151388913393,405096.51264720596,966.8946683779359,657.1929403487593,868.3981287257698
0.006171370795927941,0.8272195365279913,402352.8995040804,974.908513603732,676.3732613623142,896.2241810578035
0.007606425401754677,5.120533689856529,393407.02536636963,722.9141936544329,1012.4265462346375,870.2270754143831
0.01239519682712853,1.7706018267199397,407898.4443099238,841.8650764413178,870.8386619575322,870.4594236340711
0.0034590154699981213,6.282619380392134,387028.71302627027,689.4647536426783,720.3672870993614,696.4022389262991
0.003301892280578613,3.1842544255778193,406806.22502672486,905.9111579880118,640.6112112943083,851.2608517210388
0.012237378051504492,5.726877772249281,385937.39928365685,651.0108306072652,950.5889833997935,895.528368161529
0.007647029408253729,1.174465050920844,402757.8501327429,962.1108695585281,906.5950187575072,933.7994051797315
0.006211332860402763,3.9358849972486496,393811.4372197073,812.6165572460741,782.1990100387484,800.713762382627
0.004731211848556995,0.5120776388794184,391347.0177342184,718.1182973086834,750.2308216691017,817.6824565358415
0.010795241547748446,5.023717988282442,406252.7861326933,979.722028914839,836.1893059499562,877.2012618880945
0.01373443676624447,2.084372072480619,395124.0203641355,687.8524571750313,995.3943288512528,968.2176516296596
0.00016970231663435698,6.377202262170613,398103.00904484466,843.45584387891,698.2290323078632,840.4922381251334
0.0015248451707884669,1.6561475489288568,396304.9764497671,1008.583321115002,939.5576186757535,1001.5397592791795
0.014210355752147734,4.199201453477144,399285.97452077083,753.3828519750386,648.3489391300827,654.7902381232622
0.009425918972119689,2.6815135767683387,389362.6986395102,859.4397832266986,799.6483610663563,834.9263099028899
0.004240190014243125,5.443364133127034,404266.09799028374,710.2458051219583,892.4643412511796,762.280156059233
0.006731626312248409,2.470391291193664,401714.52484354377,615.7597236614674,847.5555738247931,719.9828480159018
0.009045688421465456,6.982462250627577,392770.10568352416,877.0630080346018,741.9271180778742,794.5077647071737
0.01173219415359199,0.13253032229840755,408560.1131846197,790.2130851335824,680.4197659343481,860.7147656998749
0.0019174348935484887,4.425791069865227,387688.9255017042,946.1167205125093,1010.0659699179232,953.9472408478181
0.0027925782557576893,0.303390022367239,399751.1527941562,675.2003545965999,775.2649287972599,750.023859627402
0.011670039519667625,4.760710062459111,396771.46470062435,830.1031111646444,913.524414030835,894.8050904619029
0.008756250548176468,2.3404706539586186,403801.11407227814,731.1725546233356,970.5295588355511,864.4505955041718
0.0073799513513222335,6.579100645147264,388896.0223414935,991.8753508105874,620.6628218386322,810.0994517761469
0.00417760762386024,3.00287136528641,392117.36003081314,948.6263661365956,716.7197068780661,886.7156309654944
0.010301489196717738,5.491281162016094,401062.99392306246,800.0328762177378,976.8989683128893,922.3710243466761
0.014858192126266658,1.4032857790589333,388341.8641770724,918.1954655237496,830.3046371974051,830.3046371974051
0.0012358950683847068,4.110398767516017,409211.44619579427,663.9958751946688,756.1076764017344,671.5216815784659
0.0008177694166079163,1.8588248202577233,386402.39559598267,777.6404103264213,873.3151629101485,785.0357471972749
0.013445255937986076,6.315720926038921,407272.89523864165,932.6431133411825,818.7865851167589,830.4674449984144
0.0107328861951828,0.806060828268528,393346.2713406421,628.730640085414,654.4791110698134,705.5644159515205
0.005606555035337806,5.044266937300563,402291.3557957858,889.3332973774523,933.4258766006678,905.5305713777865
0.005921667949296534,1.0171697102487087,405599.8585189227,846.0979406535625,1016.7420357652009,860.9270588151916
0.008295581485144794,3.505155624821782,390695.66877479665,697.604702655226,673.732745796442,684.6437664222773
0.013112290687859058,3.382428747601807,398755.7657591533,1020.722618708387,722.6325342059135,759.7146663885726
0.0032399683725088833,6.089117801748216,395775.53533636965,766.4229750167578,866.8485875613987,789.1116567104802
0.002898976528085768,1.2548284400254488,389818.3876391966,656.380228055641,702.2110150847584,678.0987606729825
0.012772073107771575,3.7434517554938793,404724.56198497675,912.9790875408798,986.5638605039567,976.0517500778429
0.008181499019265175,3.155241093598306,396571.13034962676,802.0430561341345,844.9759884458035,837.1116526688135
0.005808642273768782,5.862567809410393,399549.717347743,959.4482113420963,746.2050530407578,877.0856558531584
0.005250800312496721,2.0556804789230227,408270.89625354856,993.0746085103601,791.0107650607824,925.5289293422366
0.010378134618513286,6.512786791659892,387401.66474087164,742.7787840086967,902.5942249037325,853.6034990451102
0.013316639475524425,0.5927593242377043,401234.9539878778,821.6968237422407,954.5960387028754,930.7635703139415
0.0006899808626621961,4.831175796687603,392288.9425797388,670.8011549338698,631.8057177215815,669.2107064743254
0.0011219252552837134,2.762437309138477,403207.8984284308,758.8269308954477,1004.4761570822448,777.0020366941168
0.01474505379796028,5.250636742450297,394263.8964105863,1015.5257368274033,687.6424042228609,694.3458282899388
0.009960384699515998,1.6276945602148771,407078.38355270214,699.5952764991671,734.7357549611479,733.9871900492162
0.0038375026965513826,4.3345973417162895,386206.78299232386,856.9002928119153,853.1766618322581,857.4426085835727
0.007251218659803271,0.10418628342449665,394829.16272906587,890.5395359173417,885.2479040808976,905.941554724564
0.00862857822328806,4.560868661850691,397809.7434801981,640.3439633361995,805.244472771883,734.5758526389674
0.011314401025883852,2.5514205312356353,390873.4515046701,924.229842023924,642.7340522408485,717.5777958509017
0.0024377104500308633,6.7894131215289235,405777.2639106028,773.2341198530048,946.755280662328,801.4294323346671
0.0022583982674404977,2.2575171375647187,393611.10273543745,835.8441594988108,764.9006088916212,838.7011528482111
0.012072326042689383,6.768943759612739,402556.41473075375,682.6461911387742,826.2851185631007,796.9710658179752
0.009159684916958212,0.3298131227493286,386859.764625784,981.7282430175692,980.887201083824,973.7843642911225
0.006844623237848281,4.622429793700576,407729.6728061512,728.9300336223096,707.8954885248095,719.5038027383974
0.004595916266553104,1.4293872453272343,398274.9690652359,813.8071555271745,624.6761271357536,795.9714751373295
0.009780584857799113,3.972224110737443,395295.6030463334,973.7148086540401,961.7303152568638,965.8882007205158
0.014338886244222521,2.9195994483307004,405312.23632371984,642.6131995487958,922.3424190469086,910.7701118834354
0.0016526049748063086,5.681233122013509,390406.8182535935,901.5142516698688,771.2703849375248,888.6295431191336
0.00028358615934848786,0.7226003743708134,404071.5863487683,938.5104575287551,859.6634866576642,937.048649661798
0.01384754634462297,5.234457606449723,389167.0859025791,785.0123474095017,728.2598844263703,732.8945697158325
0.011136317574419081,1.8847409831359982,400202.51702014357,879.0638037957251,668.1491951737553,741.1150143734565
0.0050712310848757625,6.177788211964071,397222.6015641354,626.5659286081791,1023.9709362667054,764.4124870232553
0.006339979581534862,3.4082360649481416,387866.7083648499,711.4544469770044,927.8172519244254,802.9133078984751
0.007774672983214259,5.951503488235176,408737.5185318757,871.0616528708488,661.6830352693796,764.2768065367819
0.012592988074757158,0.9336036443710327,391823.7330317963,744.9671803973615,811.5764101594687,827.5675252707721
0.003656674395315349,3.695667928084731,400768.5026978608,1004.1684811934829,878.9175368286669,973.4947805371582
0.0036806819261983037,0.9488313337787986,404719.53608812764,669.7218667250127,957.8893575165421,727.3615623508081
0.012558058477006853,3.7102546440437436,389811.7646075785,823.1200242880732,628.4933503251523,660.4029166347001
0.007736539151519537,3.396119887009263,399638.9870837331,741.85592206195,794.3038776796311,768.9226018301239
0.0063598673511296505,5.9387465454638,396656.5398101695,994.4539422541857,899.2816482577473,953.6658162557446
0.0050514077441766855,1.8725041206926107,387385.400660662,960.815502544865,841.6890463978052,919.9539501797178
0.011174515723250806,6.16533762216568,408252.2261647973,801.1080508399755,749.5237513817847,762.1576686226327
0.013882540259510278,0.7377071706578135,392366.1666801665,914.4151218049228,698.9238912798464,733.4119556280833
0.00025964305736124514,5.249350883997977,401309.1238434892,655.3138682618737,989.8823740333319,662.1314390867954
0.0016729433555155993,2.907148962840438,394305.62881976366,772.2616229951382,645.8519817423075,759.7303239231614
0.014300287496298551,5.668996155261993,403247.68115328625,925.5595439113677,943.6679603997618,942.9288413594139
0.009746105871163308,1.4442804185673594,386156.49428190663,639.3150889966637,888.3660153392702,800.4475435450071
0.0046194588812068105,3.9873310113325715,407023.8592721522,892.0131533872336,802.1573373209685,868.0413296270677
0.006821130746975541,0.3443999430164695,397840.2490785811,858.3860078081489,731.6237653978169,884.2880635983314
0.009194213915616273,4.637657378800213,394856.88702422194,698.5786004923284,856.269967854023,795.1324505920793
0.012110974802635609,2.244760090485215,405714.91819205694,1016.8425622303039,1001.3643737137318,1004.2072691531926
0.002238110010512173,6.756827685981989,390807.698991755,757.8414628561586,690.7359194941819,748.2550264573362
0.002410555682145059,2.5661135241389275,402596.33645857684,900.2283631265163,919.2237816099077,903.3296557901201
0.01134526785928756,6.804746879264712,393652.70262756385,643.4293144382536,774.3570461403579,742.2931348077511
0.008670889260247349,0.09153543505817652,407675.37850909866,972.1973717305809,621.5576989483088,992.5961449937472
0.007234592568129301,4.548858786933124,386809.25241778605,814.992405725643,964.8171826545149,887.4826563657647
0.0038541788002476093,1.6151379020884633,395323.5529714264,730.1031389459968,983.9992631971836,786.006433142621
0.009918123786337673,4.322254202328622,398305.24396933615,980.1987620256841,704.8023039288819,801.2789702377569
0.01471423708833754,2.7772242836654186,390341.2003900856,683.4752359706908,768.0128558166325,766.3242821941129
0.0011491300351917744,5.265637444332242,405249.750891421,834.5711062010378,823.1921157240868,835.0826057035616
0.000673819687217474,0.5804162891581655,389160.23795180954,1002.6014124136418,808.2828232925385,996.0427561738593
